"TIME","GEO","UNIT","CRIM","Value","Flag and Footnotes"
"2005","Ireland","Number","Homicide","65",""
"2005","Ireland","Number","Violent crime","9,414",""
"2005","Ireland","Number","Robbery","2,475",""
"2005","Ireland","Number","Domestic burglary","26,381",""
"2005","Ireland","Number","Motor vehicle theft","14,199",""
"2005","Ireland","Number","Drug trafficking","2,745",""
"2005","Greece","Number","Total","455,952",""
"2005","Greece","Number","Homicide","132",""
"2005","Greece","Number","Violent crime","10,271",""
"2005","Greece","Number","Robbery","2,084",""
"2005","Greece","Number","Domestic burglary","37,595",""
"2005","Greece","Number","Motor vehicle theft","17,552",""
"2005","Greece","Number","Drug trafficking","10,183",""
"2005","Spain","Number","Total","2,230,906",""
"2005","Spain","Number","Homicide","518",""
"2005","Spain","Number","Violent crime","112,426",""
"2005","Spain","Number","Robbery","90,104",""
"2005","Spain","Number","Domestic burglary","81,495",""
"2005","Spain","Number","Motor vehicle theft","120,946",""
"2005","Spain","Number","Drug trafficking","11,968",""
"2005","France","Number","Total","3,775,838",""
"2005","France","Number","Homicide","976",""
"2005","France","Number","Violent crime","307,501",""
"2005","France","Number","Robbery","124,600",""
"2005","France","Number","Domestic burglary","181,503",""
"2005","France","Number","Motor vehicle theft","260,538",""
"2005","France","Number","Drug trafficking","6,108",""
"2005","France (metropolitan)","Number","Total","3,775,838",""
"2005","France (metropolitan)","Number","Homicide","976",""
"2005","France (metropolitan)","Number","Violent crime","307,501",""
"2005","France (metropolitan)","Number","Robbery","124,600",""
"2005","France (metropolitan)","Number","Domestic burglary","181,503",""
"2005","France (metropolitan)","Number","Motor vehicle theft","260,538",""
"2005","France (metropolitan)","Number","Drug trafficking","6,108",""
"2005","Croatia","Number","Total","79,946",""
"2005","Croatia","Number","Homicide","76",""
"2005","Croatia","Number","Violent crime","12,405",""
"2005","Croatia","Number","Robbery","1,560",""
"2005","Croatia","Number","Domestic burglary","3,396",""
"2005","Croatia","Number","Motor vehicle theft","2,274",""
"2005","Croatia","Number","Drug trafficking","8,186",""
"2005","Italy","Number","Total","2,579,124",""
"2005","Italy","Number","Homicide","648",""
"2005","Italy","Number","Violent crime","136,322",""
"2005","Italy","Number","Robbery","65,724",""
"2005","Italy","Number","Domestic burglary","122,250",""
"2005","Italy","Number","Motor vehicle theft","265,975",""
"2005","Italy","Number","Drug trafficking","32,059",""
"2005","Cyprus","Number","Total","7,212",""
"2005","Cyprus","Number","Homicide","15",""
"2005","Cyprus","Number","Violent crime","325",""
"2005","Cyprus","Number","Robbery","73",""
"2005","Cyprus","Number","Domestic burglary","2,812",""
"2005","Cyprus","Number","Motor vehicle theft","1,610",""
"2005","Cyprus","Number","Drug trafficking","611",""
"2005","Latvia","Number","Total","51,435",""
"2005","Latvia","Number","Homicide","127",""
"2005","Latvia","Number","Violent crime","2,879",""
"2005","Latvia","Number","Robbery","2,163",""
"2005","Latvia","Number","Domestic burglary","4,310",""
"2005","Latvia","Number","Motor vehicle theft","2,023",""
"2005","Latvia","Number","Drug trafficking","1,049",""
"2005","Lithuania","Number","Total","82,074",""
"2005","Lithuania","Number","Homicide","404",""
"2005","Lithuania","Number","Violent crime","6,561",""
"2005","Lithuania","Number","Robbery","5,206",""
"2005","Lithuania","Number","Domestic burglary","7,065",""
"2005","Lithuania","Number","Motor vehicle theft","4,541",""
"2005","Lithuania","Number","Drug trafficking","999",""
"2005","Luxembourg","Number","Total","25,321",""
"2005","Luxembourg","Number","Homicide","4",""
"2005","Luxembourg","Number","Violent crime","2,367",""
"2005","Luxembourg","Number","Robbery","351",""
"2005","Luxembourg","Number","Domestic burglary","1,486",""
"2005","Luxembourg","Number","Motor vehicle theft","464",""
"2005","Luxembourg","Number","Drug trafficking","1,326",""
"2005","Hungary","Number","Total","436,522",""
"2005","Hungary","Number","Homicide","164",""
"2005","Hungary","Number","Violent crime","32,760",""
"2005","Hungary","Number","Robbery","2,982",""
"2005","Hungary","Number","Domestic burglary","17,786",""
"2005","Hungary","Number","Motor vehicle theft","10,770",""
"2005","Hungary","Number","Drug trafficking","7,626",""
"2005","Malta","Number","Total","18,580",""
"2005","Malta","Number","Homicide","4",""
"2005","Malta","Number","Violent crime","403",""
"2005","Malta","Number","Robbery","256",""
"2005","Malta","Number","Domestic burglary","1,113",""
"2005","Malta","Number","Motor vehicle theft","672",""
"2005","Malta","Number","Drug trafficking","113",""
"2005","Netherlands","Number","Total","1,341,950",""
"2005","Netherlands","Number","Homicide","174",""
"2005","Netherlands","Number","Violent crime","122,690",""
"2005","Netherlands","Number","Robbery","14,615",""
"2005","Netherlands","Number","Domestic burglary","93,310",""
"2005","Netherlands","Number","Motor vehicle theft","23,325",""
"2005","Netherlands","Number","Drug trafficking","19,385",""
"2005","Austria","Number","Total","605,272",""
"2005","Austria","Number","Homicide","54",""
"2005","Austria","Number","Violent crime","42,928",""
"2005","Austria","Number","Robbery","4,770",""
"2005","Austria","Number","Domestic burglary","21,227",""
"2005","Austria","Number","Motor vehicle theft","11,089",""
"2005","Austria","Number","Drug trafficking","2,337",""
"2005","Poland","Number","Total","1,379,962",""
"2005","Poland","Number","Homicide","555",""
"2005","Poland","Number","Violent crime","68,141",""
"2005","Poland","Number","Robbery","36,347",""
"2005","Poland","Number","Domestic burglary","59,325",""
"2005","Poland","Number","Motor vehicle theft","45,292",""
"2005","Poland","Number","Drug trafficking","3,608",""
"2005","Portugal","Number","Total","392,714",""
"2005","Portugal","Number","Homicide","135",""
"2005","Portugal","Number","Violent crime","23,232",""
"2005","Portugal","Number","Robbery","20,183",""
"2005","Portugal","Number","Domestic burglary","21,840",""
"2005","Portugal","Number","Motor vehicle theft","25,716",""
"2005","Portugal","Number","Drug trafficking","3,536",""
"2005","Romania","Number","Total","208,239",""
"2005","Romania","Number","Homicide","453",""
"2005","Romania","Number","Violent crime","6,469",""
"2005","Romania","Number","Robbery","3,326",""
"2005","Romania","Number","Domestic burglary","9,135",""
"2005","Romania","Number","Motor vehicle theft","1,082",""
"2005","Romania","Number","Drug trafficking","2,441",""
"2005","Slovenia","Number","Total","84,379",""
"2005","Slovenia","Number","Homicide","20",""
"2005","Slovenia","Number","Violent crime","2,856",""
"2005","Slovenia","Number","Robbery","429",""
"2005","Slovenia","Number","Domestic burglary","2,286",""
"2005","Slovenia","Number","Motor vehicle theft","873",""
"2005","Slovenia","Number","Drug trafficking","1,026",""
"2005","Slovakia","Number","Total","123,563",""
"2005","Slovakia","Number","Homicide","106",""
"2005","Slovakia","Number","Violent crime","13,575",""
"2005","Slovakia","Number","Robbery","1,919",""
"2005","Slovakia","Number","Domestic burglary","2,809",""
"2005","Slovakia","Number","Motor vehicle theft","5,591",""
"2005","Slovakia","Number","Drug trafficking","847",""
"2005","Finland","Number","Total","432,302",""
"2005","Finland","Number","Homicide","113",""
"2005","Finland","Number","Violent crime","37,105",""
"2005","Finland","Number","Robbery","1,814",""
"2005","Finland","Number","Domestic burglary","7,281",""
"2005","Finland","Number","Motor vehicle theft","16,791",""
"2005","Finland","Number","Drug trafficking","5,177",""
"2005","Sweden","Number","Total","1,241,843",""
"2005","Sweden","Number","Homicide","79",""
"2005","Sweden","Number","Violent crime","94,205",""
"2005","Sweden","Number","Robbery","9,398",""
"2005","Sweden","Number","Domestic burglary","16,654",""
"2005","Sweden","Number","Motor vehicle theft","56,719",""
"2005","Sweden","Number","Drug trafficking","4,670",""
"2005","England and Wales","Number","Total","5,555,172",""
"2005","England and Wales","Number","Homicide","764",""
"2005","England and Wales","Number","Violent crime","1,219,861",""
"2005","England and Wales","Number","Robbery","98,198",""
"2005","England and Wales","Number","Domestic burglary","300,517",""
"2005","England and Wales","Number","Motor vehicle theft","214,182",""
"2005","England and Wales","Number","Drug trafficking","25,276",""
"2005","Scotland","Number","Total","417,785",""
"2005","Scotland","Number","Homicide","101",""
"2005","Scotland","Number","Violent crime","26,558",""
"2005","Scotland","Number","Robbery","3,553",""
"2005","Scotland","Number","Domestic burglary","21,232",""
"2005","Scotland","Number","Motor vehicle theft","14,041",""
"2005","Scotland","Number","Drug trafficking","9,613",""
"2005","Northern Ireland (UK)","Number","Total","123,194",""
"2005","Northern Ireland (UK)","Number","Homicide","29",""
"2005","Northern Ireland (UK)","Number","Violent crime","34,717",""
"2005","Northern Ireland (UK)","Number","Robbery","1,744",""
"2005","Northern Ireland (UK)","Number","Domestic burglary","7,255",""
"2005","Northern Ireland (UK)","Number","Motor vehicle theft","3,721",""
"2005","Northern Ireland (UK)","Number","Drug trafficking","349",""
"2005","Iceland","Number","Total","12,028",""
"2005","Iceland","Number","Homicide","3",""
"2005","Iceland","Number","Violent crime",":",""
"2005","Iceland","Number","Robbery","49",""
"2005","Iceland","Number","Domestic burglary","2,244",""
"2005","Iceland","Number","Motor vehicle theft",":",""
"2005","Iceland","Number","Drug trafficking","95",""
"2005","Liechtenstein","Number","Total","1,059",""
"2005","Liechtenstein","Number","Homicide","0",""
"2005","Liechtenstein","Number","Violent crime","107",""
"2005","Liechtenstein","Number","Robbery","1",""
"2005","Liechtenstein","Number","Domestic burglary","97",""
"2005","Liechtenstein","Number","Motor vehicle theft","10",""
"2005","Liechtenstein","Number","Drug trafficking","435",""
"2005","Norway","Number","Total","275,684",""
"2005","Norway","Number","Homicide","33",""
"2005","Norway","Number","Violent crime","21,381",""
"2005","Norway","Number","Robbery","1,448",""
"2005","Norway","Number","Domestic burglary","8,136",""
"2005","Norway","Number","Motor vehicle theft","15,350",""
"2005","Norway","Number","Drug trafficking","17,118",""
"2005","Switzerland","Number","Total","352,723",""
"2005","Switzerland","Number","Homicide","75",""
"2005","Switzerland","Number","Violent crime","11,544",""
"2005","Switzerland","Number","Robbery","3,977",""
"2005","Switzerland","Number","Domestic burglary","61,194",""
"2005","Switzerland","Number","Motor vehicle theft",":",""
"2005","Switzerland","Number","Drug trafficking","7,076",""
"2005","Montenegro","Number","Total","9,579",""
"2005","Montenegro","Number","Homicide","22",""
"2005","Montenegro","Number","Violent crime","249",""
"2005","Montenegro","Number","Robbery","86",""
"2005","Montenegro","Number","Domestic burglary",":",""
"2005","Montenegro","Number","Motor vehicle theft","121",""
"2005","Montenegro","Number","Drug trafficking","294",""
"2005","Former Yugoslav Republic of Macedonia, the","Number","Total","22,634",""
"2005","Former Yugoslav Republic of Macedonia, the","Number","Homicide","49",""
"2005","Former Yugoslav Republic of Macedonia, the","Number","Violent crime","1,133",""
"2005","Former Yugoslav Republic of Macedonia, the","Number","Robbery","709",""
"2005","Former Yugoslav Republic of Macedonia, the","Number","Domestic burglary","1,146",""
"2005","Former Yugoslav Republic of Macedonia, the","Number","Motor vehicle theft","567",""
"2005","Former Yugoslav Republic of Macedonia, the","Number","Drug trafficking","390",""
"2005","Serbia","Number","Total","102,093",""
"2005","Serbia","Number","Homicide","157",""
"2005","Serbia","Number","Violent crime","29,068",""
"2005","Serbia","Number","Robbery","23,854",""
"2005","Serbia","Number","Domestic burglary","7,738",""
"2005","Serbia","Number","Motor vehicle theft","3,472",""
"2005","Serbia","Number","Drug trafficking","5,256",""
"2005","Turkey","Number","Total","667,820",""
"2005","Turkey","Number","Homicide","4,879",""
"2005","Turkey","Number","Violent crime","125,467",""
"2005","Turkey","Number","Robbery","15,147",""
"2005","Turkey","Number","Domestic burglary","58,062",""
"2005","Turkey","Number","Motor vehicle theft","33,441",""
"2005","Turkey","Number","Drug trafficking","8,726",""
"2005","Albania","Number","Total",":",""
"2005","Albania","Number","Homicide",":",""
"2005","Albania","Number","Violent crime",":",""
"2005","Albania","Number","Robbery",":",""
"2005","Albania","Number","Domestic burglary",":",""
"2005","Albania","Number","Motor vehicle theft",":",""
"2005","Albania","Number","Drug trafficking",":",""
"2005","Bosnia and Herzegovina","Number","Total",":",""
"2005","Bosnia and Herzegovina","Number","Homicide",":",""
"2005","Bosnia and Herzegovina","Number","Violent crime",":",""
"2005","Bosnia and Herzegovina","Number","Robbery",":",""
"2005","Bosnia and Herzegovina","Number","Domestic burglary",":",""
"2005","Bosnia and Herzegovina","Number","Motor vehicle theft",":",""
"2005","Bosnia and Herzegovina","Number","Drug trafficking",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Total",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Homicide",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Violent crime",":",""
"2005","Kosovo (under United Nations Security Council Resolution 1244/99)","Number","Robbery",":",""
